backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
hubert,er,0.001,3.8333,434444444344,ER_ERR,0.387591,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.167,0.393231,0.392978,-0.21,1.43,1.37,0
hubert,er,0.01,3.9167,444444444344,ER_ERR,0.39162,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.083,0.390008,0.389869,-1.25,-0.41,-0.45,0
hubert,er,0.02,3.9167,444444444344,ER_ERR,0.39162,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.083,0.390008,0.389869,-1.25,-0.41,-0.45,0
hubert,er,0.05,3.75,444444444432,ER_ERR,0.409347,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.25,0.396454,0.396112,-5.83,-3.25,-3.34,0
hubert,er,0.1,3.75,444444444432,ER_ERR,0.409347,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.25,0.396454,0.396112,-5.83,-3.25,-3.34,0
hubert,er,0.2,3.3333,434433343432,ER_ERR,0.4166,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.667,0.412571,0.412159,-7.71,-0.98,-1.08,0
hubert,er,0.3,3.0833,333334343332,ER_ERR,0.414988,0.6526994359387591,0.4254633360193392,0.38678485092667203,4,0.917,0.42224,0.422097,-7.29,1.72,1.68,0
hubert,er,0.5,2.8333,333333332332,ER_ERR,0.441579,0.6526994359387591,0.4254633360193392,0.38678485092667203,3,0.167,0.463336,0.456917,-3.79,4.7,3.36,0
hubert,er,1.0,2.75,333333332322,ER_ERR,0.463336,0.6526994359387591,0.4254633360193392,0.38678485092667203,3,0.25,0.482272,0.473505,-8.9,3.93,2.15,0
hubert,er,5.0,2.1667,223232222222,ER_ERR,0.639001,0.6526994359387591,0.4254633360193392,0.38678485092667203,3,0.833,0.614827,0.607768,-50.19,-3.93,-5.14,0
hubertL,er,0.001,3.8333,334344434444444444444444,ER_ERR,0.365028,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.167,0.382622,0.382525,3.62,4.6,4.57,0
hubertL,er,0.01,3.7917,334344434444444444444443,ER_ERR,0.365834,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.208,0.383595,0.383481,3.4,4.63,4.6,0
hubertL,er,0.02,3.8333,344344434444444444444443,ER_ERR,0.369863,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.167,0.382622,0.382525,2.34,3.33,3.31,0
hubertL,er,0.05,3.75,334344434444444444444442,ER_ERR,0.36664,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.25,0.384569,0.384438,3.19,4.66,4.63,0
hubertL,er,0.1,3.75,334344434444444444444442,ER_ERR,0.36664,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.25,0.384569,0.384438,3.19,4.66,4.63,0
hubertL,er,0.2,3.7083,334343434444444444444442,ER_ERR,0.369057,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.292,0.385543,0.385399,2.55,4.28,4.24,0
hubertL,er,0.3,3.5417,333343334434444443444442,ER_ERR,0.368251,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.458,0.389437,0.389264,2.77,5.44,5.4,0
hubertL,er,0.5,3.25,333333433432344443333442,ER_ERR,0.373086,0.6994359387590653,0.40209508460918614,0.37872683319903305,4,0.75,0.396253,0.396121,1.49,5.85,5.82,0
hubertL,er,1.0,2.875,333322433332323433323342,ER_ERR,0.398066,0.6994359387590653,0.40209508460918614,0.37872683319903305,3,0.125,0.439263,0.430905,1.0,9.38,7.62,0
hubertL,er,5.0,2.2083,332222222222232222222332,ER_ERR,0.498791,0.6994359387590653,0.40209508460918614,0.37872683319903305,3,0.792,0.63749,0.623248,-24.05,21.76,19.97,0
w2v2,er,0.001,3.75,444444434334,ER_ERR,0.413376,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.25,0.438558,0.43742,1.54,5.74,5.5,0
w2v2,er,0.01,3.75,444444434334,ER_ERR,0.413376,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.25,0.438558,0.43742,1.54,5.74,5.5,0
w2v2,er,0.02,3.75,444444434334,ER_ERR,0.413376,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.25,0.438558,0.43742,1.54,5.74,5.5,0
w2v2,er,0.05,3.5833,444444333334,ER_ERR,0.405318,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.417,0.451048,0.449559,3.45,10.14,9.84,0
w2v2,er,0.1,3.5833,444444333334,ER_ERR,0.405318,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.417,0.451048,0.449559,3.45,10.14,9.84,0
w2v2,er,0.2,3.4167,444444333332,ER_ERR,0.429492,0.6301369863013698,0.49476228847703463,0.41982272360999195,4,0.583,0.463537,0.462036,-2.3,7.34,7.04,0
w2v2,er,0.3,3.0,344434332222,ER_ERR,0.448026,0.6301369863013698,0.49476228847703463,0.41982272360999195,3,0.0,0.494762,0.494762,9.45,9.45,9.45,0
w2v2,er,0.5,2.5833,334233322222,ER_ERR,0.47784,0.6301369863013698,0.49476228847703463,0.41982272360999195,3,0.417,0.551168,0.547221,3.42,13.3,12.68,0
w2v2,er,1.0,2.5,333233322222,ER_ERR,0.479452,0.6301369863013698,0.49476228847703463,0.41982272360999195,3,0.5,0.56245,0.558362,3.09,14.76,14.13,0
w2v2,er,5.0,2.1667,323222222222,ER_ERR,0.589847,0.6301369863013698,0.49476228847703463,0.41982272360999195,3,0.833,0.607575,0.605241,-19.22,2.92,2.54,0
wavlm,er,0.001,3.75,444444434442,ER_ERR,0.370669,0.6865431103948428,0.38678485092667203,0.36180499597099114,4,0.25,0.36805,0.367894,-2.45,-0.71,-0.75,0
