backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
wavlm,er,5.0,2.25,333222222222,ER_ERR,0.592627,0.6691244239631337,0.4626728110599078,0.40921658986175113,3,0.75,0.617512,0.610167,-28.09,4.03,2.87,0
wavlmL,er,0.001,3.7917,444444434433444444444442,ER_ERR,0.358525,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.208,0.362404,0.362404,1.02,1.07,1.07,0
wavlmL,er,0.01,3.7917,444444434433444444444442,ER_ERR,0.358525,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.208,0.362404,0.362404,1.02,1.07,1.07,0
wavlmL,er,0.02,3.75,444444444433444344443442,ER_ERR,0.363134,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.25,0.362442,0.362442,-0.25,-0.19,-0.19,0
wavlmL,er,0.05,3.75,344444444433444444444342,ER_ERR,0.356682,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.25,0.362442,0.362442,1.53,1.59,1.59,0
wavlmL,er,0.1,3.6667,344444444433443444443342,ER_ERR,0.354839,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.333,0.362519,0.362519,2.04,2.12,2.12,0
wavlmL,er,0.2,3.2917,343334433333442344243442,ER_ERR,0.35576,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.708,0.362865,0.362865,1.78,1.96,1.96,0
wavlmL,er,0.3,3.0417,343324433333342422243342,ER_ERR,0.353917,0.5529953917050692,0.3631336405529954,0.3622119815668203,4,0.958,0.363095,0.363095,2.29,2.53,2.53,0
wavlmL,er,0.5,2.9167,333333443223242332243342,ER_ERR,0.37235,0.5529953917050692,0.3631336405529954,0.3622119815668203,3,0.083,0.378955,0.376086,-2.54,1.74,0.99,0
wavlmL,er,1.0,2.4583,232233333222332332223222,ER_ERR,0.376959,0.5529953917050692,0.3631336405529954,0.3622119815668203,3,0.542,0.465975,0.456042,-3.81,19.1,17.34,0
wavlmL,er,5.0,2.0833,222222222222222322222322,ER_ERR,0.4553,0.5529953917050692,0.3631336405529954,0.3622119815668203,3,0.917,0.537174,0.53395,-25.38,15.24,14.73,0
