backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
w2v2,er,0.02,3.75,444444344433,ER_ERR,0.390883,0.6644034917555771,0.3976721629485936,0.39282250242483024,4,0.25,0.394035,0.394029,0.49,0.8,0.8,0
w2v2,er,0.05,3.5,444444343332,ER_ERR,0.397672,0.6644034917555771,0.3976721629485936,0.39282250242483024,4,0.5,0.395247,0.39524,-1.23,-0.61,-0.62,0
w2v2,er,0.1,3.3333,444443333332,ER_ERR,0.392823,0.6644034917555771,0.3976721629485936,0.39282250242483024,4,0.667,0.396056,0.396049,0.0,0.82,0.81,0
w2v2,er,0.2,2.8333,333333323332,ER_ERR,0.406402,0.6644034917555771,0.3976721629485936,0.39282250242483024,3,0.167,0.442127,0.433188,-2.2,8.08,6.18,0
w2v2,er,0.3,2.6667,333333323222,ER_ERR,0.419981,0.6644034917555771,0.3976721629485936,0.39282250242483024,3,0.333,0.486583,0.471876,-5.61,13.69,11.0,0
w2v2,er,0.5,2.5833,333332323222,ER_ERR,0.42483,0.6644034917555771,0.3976721629485936,0.39282250242483024,3,0.417,0.50881,0.492496,-6.83,16.51,13.74,0
w2v2,er,1.0,2.4167,333332222222,ER_ERR,0.458778,0.6644034917555771,0.3976721629485936,0.39282250242483024,3,0.583,0.553265,0.536481,-15.37,17.08,14.48,0
w2v2,er,5.0,2.0,222222222222,ER_ERR,0.664403,0.6644034917555771,0.3976721629485936,0.39282250242483024,2,0.0,0.664403,0.664403,0.0,0.0,0.0,1
wavlm,er,0.001,3.75,444444443442,ER_ERR,0.387003,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.25,0.379486,0.379486,-2.05,-1.98,-1.98,0
wavlm,er,0.01,3.75,444444443442,ER_ERR,0.387003,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.25,0.379486,0.379486,-2.05,-1.98,-1.98,0
wavlm,er,0.02,3.75,444444443442,ER_ERR,0.387003,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.25,0.379486,0.379486,-2.05,-1.98,-1.98,0
wavlm,er,0.05,3.75,444444443442,ER_ERR,0.387003,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.25,0.379486,0.379486,-2.05,-1.98,-1.98,0
wavlm,er,0.1,3.1667,334334343332,ER_ERR,0.389913,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.833,0.380052,0.380052,-2.81,-2.59,-2.59,0
wavlm,er,0.2,3.0833,334334333332,ER_ERR,0.389913,0.6217264791464597,0.3802133850630456,0.3792434529582929,4,0.917,0.380133,0.380132,-2.81,-2.57,-2.57,0
wavlm,er,0.3,3.0,334333333332,ER_ERR,0.385063,0.6217264791464597,0.3802133850630456,0.3792434529582929,3,0.0,0.380213,0.380213,-1.28,-1.28,-1.28,0
wavlm,er,0.5,2.6667,333333332222,ER_ERR,0.385063,0.6217264791464597,0.3802133850630456,0.3792434529582929,3,0.333,0.460718,0.447938,-1.28,16.42,14.04,0
wavlm,er,1.0,2.4167,233332322222,ER_ERR,0.437439,0.6217264791464597,0.3802133850630456,0.3792434529582929,3,0.583,0.521096,0.506537,-15.05,16.05,13.64,0
wavlm,er,5.0,2.0,222222222222,ER_ERR,0.621726,0.6217264791464597,0.3802133850630456,0.3792434529582929,2,0.0,0.621726,0.621726,0.0,0.0,0.0,1
wavlmL,er,0.001,3.8333,444444444434444444434442,ER_ERR,0.307468,0.3181377303588749,0.3064985451018429,0.3084384093113482,4,0.167,0.308115,0.308114,0.31,0.21,0.21,0
wavlmL,er,0.01,3.75,444344344434444434444442,ER_ERR,0.306499,0.3181377303588749,0.3064985451018429,0.3084384093113482,4,0.25,0.307953,0.307952,0.63,0.47,0.47,0
wavlmL,er,0.02,3.5833,443443344433443434434442,ER_ERR,0.305529,0.3181377303588749,0.3064985451018429,0.3084384093113482,4,0.417,0.30763,0.307629,0.94,0.68,0.68,0
wavlmL,er,0.05,3.1667,343333343333333333433442,ER_ERR,0.301649,0.3181377303588749,0.3064985451018429,0.3084384093113482,4,0.833,0.306822,0.306821,2.2,1.69,1.69,0
wavlmL,er,0.1,3.0417,333333333333333333333442,ER_ERR,0.296799,0.3181377303588749,0.3064985451018429,0.3084384093113482,4,0.958,0.306579,0.306579,3.77,3.19,3.19,0
wavlmL,er,0.2,2.5417,222233333222222333233342,ER_ERR,0.298739,0.3181377303588749,0.3064985451018429,0.3084384093113482,3,0.458,0.311833,0.311779,2.53,4.2,4.18,0
wavlmL,er,0.3,2.4583,222233233222222333233242,ER_ERR,0.299709,0.3181377303588749,0.3064985451018429,0.3084384093113482,3,0.542,0.312803,0.312749,2.22,4.19,4.17,0
wavlmL,er,0.5,2.2917,222233232222222223233232,ER_ERR,0.298739,0.3181377303588749,0.3064985451018429,0.3084384093113482,3,0.708,0.314743,0.314698,2.53,5.08,5.07,0
wavlmL,er,1.0,2.0833,222223222222222222232222,ER_ERR,0.319108,0.3181377303588749,0.3064985451018429,0.3084384093113482,3,0.917,0.317168,0.317151,-4.11,-0.61,-0.62,0
wavlmL,er,5.0,2.0,222222222222222222222222,ER_ERR,0.318138,0.3181377303588749,0.3064985451018429,0.3084384093113482,2,0.0,0.318138,0.318138,0.0,0.0,0.0,1
