backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
wavlmL,ks,0.001,3.875,444444444434444444444442,KS_ERR,0.029211,0.14897760467380722,0.0311587147030185,0.03148328464784161,4,0.125,0.031443,0.031443,7.22,7.1,7.1,0
wavlmL,ks,0.01,3.5417,444344433434344433334442,KS_ERR,0.028887,0.14897760467380722,0.0311587147030185,0.03148328464784161,4,0.458,0.031335,0.031334,8.25,7.81,7.81,0
wavlmL,ks,0.014,3.1667,343334332324344333334432,KS_ERR,0.028887,0.14897760467380722,0.0311587147030185,0.03148328464784161,4,0.833,0.031213,0.031213,8.25,7.45,7.45,0
wavlmL,ks,0.02,3.125,333334333334343333333342,KS_ERR,0.028887,0.14897760467380722,0.0311587147030185,0.03148328464784161,4,0.875,0.031199,0.031199,8.25,7.41,7.41,0
wavlmL,ks,0.05,2.6667,333333232322333232332332,KS_ERR,0.032132,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.333,0.070432,0.052492,-3.13,54.38,38.79,0
wavlmL,ks,0.1,2.5417,332333332222333232222332,KS_ERR,0.032782,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.458,0.085159,0.063832,-5.21,61.51,48.64,0
wavlmL,ks,0.2,2.3333,322333322222333222222222,KS_ERR,0.044142,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.667,0.109705,0.088432,-41.67,59.76,50.08,0
wavlmL,ks,0.3,2.25,322333322222322222222222,KS_ERR,0.049984,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.75,0.119523,0.100748,-60.42,58.18,50.39,0
wavlmL,ks,0.5,2.2083,322233322222322222222222,KS_ERR,0.056151,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.792,0.124432,0.107535,-80.21,54.87,47.78,0
wavlmL,ks,1.0,2.0833,222323222222222222222222,KS_ERR,0.089906,0.14897760467380722,0.0311587147030185,0.03148328464784161,3,0.917,0.139159,0.130765,-188.54,35.39,31.25,0
wavlmL,ks,5.0,2.0,222222222222222222222222,KS_ERR,0.148978,0.14897760467380722,0.0311587147030185,0.03148328464784161,2,0.0,0.148978,0.148978,0.0,0.0,0.0,1
hubert,pr,0.001,3.8333,444444444442,PER,0.059023,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.167,0.062529,0.062092,-0.05,5.61,4.94,0
hubert,pr,0.01,3.8333,444444444442,PER,0.059023,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.167,0.062529,0.062092,-0.05,5.61,4.94,0
hubert,pr,0.02,3.8333,444444444442,PER,0.059023,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.167,0.062529,0.062092,-0.05,5.61,4.94,0
hubert,pr,0.05,3.5,333344444442,PER,0.058915,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.5,0.069603,0.06879,0.13,15.36,14.35,0
hubert,pr,0.071,3.25,333333344442,PER,0.062091,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.75,0.074909,0.074283,-5.25,17.11,16.41,0
hubert,pr,0.1,3.1667,333333334442,PER,0.063333,0.9578855442634323,0.08021458803826584,0.058992084902946676,4,0.833,0.076678,0.07621,-7.36,17.4,16.9,0
hubert,pr,0.2,3.0,333333333432,PER,0.071888,0.9578855442634323,0.08021458803826584,0.058992084902946676,3,0.0,0.080215,0.080215,10.38,10.38,10.38,0
hubert,pr,0.3,2.8333,323333333332,PER,0.085058,0.9578855442634323,0.08021458803826584,0.058992084902946676,3,0.167,0.226493,0.121273,-6.04,62.45,29.86,0
hubert,pr,0.5,2.75,223333333332,PER,0.093334,0.9578855442634323,0.08021458803826584,0.058992084902946676,3,0.25,0.299632,0.149114,-16.36,68.85,37.41,0
hubert,pr,1.0,2.5833,322323233332,PER,0.148667,0.9578855442634323,0.08021458803826584,0.058992084902946676,3,0.417,0.445911,0.225439,-85.34,66.66,34.05,0
hubert,pr,5.0,2.25,222323232222,PER,0.576599,0.9578855442634323,0.08021458803826584,0.058992084902946676,3,0.75,0.738468,0.515286,-618.82,21.92,-11.9,0
hubertL,pr,0.001,4.0,444444444444444444444444,PER,0.041629,0.521447212215369,0.051729339747897535,0.04162915675870262,4,0.0,0.041629,0.041629,0.0,0.0,0.0,1
hubertL,pr,0.01,3.9167,443434444444444444444444,PER,0.041553,0.521447212215369,0.051729339747897535,0.04162915675870262,4,0.083,0.042471,0.04239,0.18,2.16,1.97,0
hubertL,pr,0.02,3.625,443333343433344444444444,PER,0.042703,0.521447212215369,0.051729339747897535,0.04162915675870262,4,0.375,0.045417,0.045162,-2.58,5.98,5.45,0
hubertL,pr,0.036,3.25,343333333333333333344444,PER,0.043429,0.521447212215369,0.051729339747897535,0.04162915675870262,4,0.75,0.049204,0.048995,-4.32,11.74,11.36,0
hubertL,pr,0.05,3.1667,333333333333333333334444,PER,0.044893,0.521447212215369,0.051729339747897535,0.04162915675870262,4,0.833,0.050046,0.04989,-7.84,10.3,10.02,0
hubertL,pr,0.1,3.0,332323233333333333333444,PER,0.047461,0.521447212215369,0.051729339747897535,0.04162915675870262,3,0.0,0.051729,0.051729,8.25,8.25,8.25,0
hubertL,pr,0.2,2.7917,332322223333333332333334,PER,0.055881,0.521447212215369,0.051729339747897535,0.04162915675870262,3,0.208,0.149587,0.083713,-8.03,62.64,33.25,0
hubertL,pr,0.3,2.5,332222223332233222333332,PER,0.088568,0.521447212215369,0.051729339747897535,0.04162915675870262,3,0.5,0.286588,0.164238,-71.21,69.1,46.07,0
hubertL,pr,0.5,2.4167,322222223332233222233332,PER,0.109427,0.521447212215369,0.051729339747897535,0.04162915675870262,3,0.583,0.325731,0.199112,-111.54,66.41,45.04,0
hubertL,pr,1.0,2.2917,222222223332232222223332,PER,0.164329,0.521447212215369,0.051729339747897535,0.04162915675870262,3,0.708,0.384446,0.265785,-217.67,57.26,38.17,0
hubertL,pr,5.0,2.0,222222222222222222222222,PER,0.521447,0.521447212215369,0.051729339747897535,0.04162915675870262,2,0.0,0.521447,0.521447,0.0,0.0,0.0,1
w2v2,pr,0.001,3.9167,444444444434,PER,0.059183,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.083,0.06115,0.060871,0.06,3.22,2.77,0
w2v2,pr,0.01,3.6667,444444444422,PER,0.059316,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.333,0.066946,0.066112,-0.16,11.4,10.28,0
w2v2,pr,0.02,3.5833,444444444322,PER,0.058959,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.417,0.068878,0.067957,0.44,14.4,13.24,0
w2v2,pr,0.05,3.5833,444444444322,PER,0.058959,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.417,0.068878,0.067957,0.44,14.4,13.24,0
w2v2,pr,0.071,3.3333,334444444222,PER,0.063888,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.667,0.074673,0.073808,-7.88,14.44,13.44,0
w2v2,pr,0.1,3.0833,333334444222,PER,0.064986,0.8590099593813555,0.08240036843978042,0.059218448828886626,4,0.917,0.080469,0.080163,-9.74,19.24,18.93,0
w2v2,pr,0.2,2.75,333333333222,PER,0.086924,0.8590099593813555,0.08240036843978042,0.059218448828886626,3,0.25,0.276553,0.148063,-5.49,68.57,41.29,0
w2v2,pr,0.3,2.75,333333333222,PER,0.086924,0.8590099593813555,0.08240036843978042,0.059218448828886626,3,0.25,0.276553,0.148063,-5.49,68.57,41.29,0
w2v2,pr,0.5,2.75,333333333222,PER,0.086924,0.8590099593813555,0.08240036843978042,0.059218448828886626,3,0.25,0.276553,0.148063,-5.49,68.57,41.29,0
w2v2,pr,1.0,2.6667,323333333222,PER,0.097425,0.8590099593813555,0.08240036843978042,0.059218448828886626,3,0.333,0.34127,0.180005,-18.23,71.45,45.88,0
w2v2,pr,5.0,2.1667,223223222222,PER,0.573139,0.8590099593813555,0.08240036843978042,0.059218448828886626,3,0.833,0.729575,0.581193,-595.55,21.44,1.39,0
wavlm,pr,0.001,3.9167,444444444443,PER,0.055311,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.083,0.05639,0.056277,-0.12,1.91,1.72,0
wavlm,pr,0.01,3.8333,444444444442,PER,0.055399,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.167,0.057532,0.057327,-0.28,3.71,3.36,0
wavlm,pr,0.02,3.75,434444444442,PER,0.055298,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.25,0.058675,0.058396,-0.09,5.76,5.31,0
wavlm,pr,0.026,3.5833,433344444442,PER,0.056663,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.417,0.060961,0.060594,-2.56,7.05,6.49,0
wavlm,pr,0.039,3.25,333333344442,PER,0.057465,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.75,0.065532,0.065242,-4.02,12.31,11.92,0
wavlm,pr,0.05,3.1667,333333334442,PER,0.058321,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.833,0.066675,0.066459,-5.57,12.53,12.24,0
wavlm,pr,0.1,3.0833,333333333442,PER,0.060004,0.9057209498048175,0.06896040658639076,0.05524675094522624,4,0.917,0.067818,0.067698,-8.61,11.52,11.37,0
wavlm,pr,0.2,2.8333,233333333332,PER,0.069744,0.9057209498048175,0.06896040658639076,0.05524675094522624,3,0.167,0.20842,0.105925,-1.14,66.54,34.16,0
wavlm,pr,0.3,2.75,323233333332,PER,0.070794,0.9057209498048175,0.06896040658639076,0.05524675094522624,3,0.25,0.278151,0.13128,-2.66,74.55,46.07,0
wavlm,pr,0.5,2.5833,322233233332,PER,0.096064,0.9057209498048175,0.06896040658639076,0.05524675094522624,3,0.417,0.417611,0.20165,-39.3,77.0,52.36,0
wavlm,pr,1.0,2.5833,233223233332,PER,0.101209,0.9057209498048175,0.06896040658639076,0.05524675094522624,3,0.417,0.417611,0.20165,-46.76,75.76,49.81,0
wavlm,pr,5.0,2.25,233222322222,PER,0.417816,0.9057209498048175,0.06896040658639076,0.05524675094522624,3,0.75,0.696531,0.475769,-505.88,40.01,12.18,0
wavlmL,pr,0.001,4.0,444444444444444444444444,PER,0.040512,0.4333226141970075,0.054438755463809975,0.04051248041489481,4,0.0,0.040512,0.040512,0.0,0.0,0.0,1
wavlmL,pr,0.01,3.8333,443344344444434444444444,PER,0.040433,0.4333226141970075,0.054438755463809975,0.04051248041489481,4,0.167,0.042834,0.042557,0.2,5.61,4.99,0
wavlmL,pr,0.015,3.625,433333333444434444444444,PER,0.041043,0.4333226141970075,0.054438755463809975,0.04051248041489481,4,0.375,0.045735,0.045259,-1.31,10.26,9.32,0
wavlmL,pr,0.02,3.375,433333333333433433444444,PER,0.042008,0.4333226141970075,0.054438755463809975,0.04051248041489481,4,0.625,0.049216,0.048729,-3.69,14.65,13.79,0
wavlmL,pr,0.05,3.2083,333333333333333333344444,PER,0.043169,0.4333226141970075,0.054438755463809975,0.04051248041489481,4,0.792,0.051537,0.051189,-6.56,16.24,15.67,0
wavlmL,pr,0.1,2.9167,232232332333332333334444,PER,0.047684,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.083,0.086012,0.064712,12.41,44.56,26.31,0
wavlmL,pr,0.2,2.5417,222222232233332223333343,PER,0.064954,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.458,0.228094,0.140871,-19.32,71.52,53.89,0
wavlmL,pr,0.3,2.4583,222222232223332222333343,PER,0.072387,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.542,0.259668,0.167455,-32.97,72.12,56.77,0
wavlmL,pr,0.5,2.3333,222222222223232222233343,PER,0.093645,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.667,0.307028,0.217025,-72.02,69.5,56.85,0
wavlmL,pr,1.0,2.1667,222222222222222222223333,PER,0.151471,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.833,0.370175,0.306663,-178.24,59.08,50.61,0
wavlmL,pr,5.0,2.0417,222222222222222222222223,PER,0.340598,0.4333226141970075,0.054438755463809975,0.04051248041489481,3,0.958,0.417536,0.397442,-525.65,18.43,14.3,0
