backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
wavlm,er,0.001,4.0,444444444444,ER_ERR,0.408295,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.0,0.408295,0.408295,0.0,0.0,0.0,1
wavlm,er,0.01,4.0,444444444444,ER_ERR,0.408295,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.0,0.408295,0.408295,0.0,0.0,0.0,1
wavlm,er,0.02,4.0,444444444444,ER_ERR,0.408295,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.0,0.408295,0.408295,0.0,0.0,0.0,1
wavlm,er,0.05,3.8333,444444444343,ER_ERR,0.41106,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.167,0.407527,0.407523,-0.68,-0.87,-0.87,0
wavlm,er,0.1,3.6667,444444344333,ER_ERR,0.41659,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.333,0.406759,0.406753,-2.03,-2.42,-2.42,0
wavlm,er,0.2,3.5,434443344333,ER_ERR,0.412903,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.5,0.405991,0.405984,-1.13,-1.7,-1.7,0
wavlm,er,0.3,3.3333,344433344332,ER_ERR,0.415668,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.667,0.405223,0.405217,-1.81,-2.58,-2.58,0
wavlm,er,0.5,3.0833,343433423332,ER_ERR,0.423041,0.6718894009216589,0.40368663594470044,0.40829493087557606,4,0.917,0.404071,0.404069,-3.61,-4.69,-4.7,0
wavlm,er,1.0,2.6667,233333333222,ER_ERR,0.42212,0.6718894009216589,0.40368663594470044,0.40829493087557606,3,0.333,0.493088,0.478405,-4.57,14.39,11.77,0
wavlm,er,5.0,2.1667,222332222222,ER_ERR,0.559447,0.6718894009216589,0.40368663594470044,0.40829493087557606,3,0.833,0.627189,0.617195,-38.58,10.8,9.36,0
wavlmL,er,0.001,3.6667,443443434344444334444442,ER_ERR,0.352074,0.3870967741935484,0.3493087557603687,0.3585253456221198,4,0.333,0.355453,0.355426,1.8,0.95,0.94,0
wavlmL,er,0.01,3.6667,443443434344444334444442,ER_ERR,0.352074,0.3870967741935484,0.3493087557603687,0.3585253456221198,4,0.333,0.355453,0.355426,1.8,0.95,0.94,0
wavlmL,er,0.02,3.6667,443443434344444334444442,ER_ERR,0.352074,0.3870967741935484,0.3493087557603687,0.3585253456221198,4,0.333,0.355453,0.355426,1.8,0.95,0.94,0
wavlmL,er,0.05,3.2917,332333334334434334443442,ER_ERR,0.359447,0.3870967741935484,0.3493087557603687,0.3585253456221198,4,0.708,0.351997,0.351972,-0.26,-2.12,-2.12,0
wavlmL,er,0.1,3.125,332333333333333334443442,ER_ERR,0.360369,0.3870967741935484,0.3493087557603687,0.3585253456221198,4,0.875,0.350461,0.350448,-0.51,-2.83,-2.83,0
wavlmL,er,0.2,2.8333,233233333233223333433342,ER_ERR,0.35023,0.3870967741935484,0.3493087557603687,0.3585253456221198,3,0.167,0.355607,0.35534,-0.26,1.51,1.44,0
wavlmL,er,0.3,2.6667,232332323232323233333342,ER_ERR,0.35576,0.3870967741935484,0.3493087557603687,0.3585253456221198,3,0.333,0.361905,0.361476,-1.85,1.7,1.58,0
wavlmL,er,0.5,2.5,232232323232323233222342,ER_ERR,0.378802,0.3870967741935484,0.3493087557603687,0.3585253456221198,3,0.5,0.368203,0.367718,-8.44,-2.88,-3.01,0
wavlmL,er,1.0,2.25,222222233222233223222232,ER_ERR,0.362212,0.3870967741935484,0.3493087557603687,0.3585253456221198,3,0.75,0.37765,0.377283,-3.69,4.09,3.99,0
wavlmL,er,5.0,2.0833,222222222232223222222222,ER_ERR,0.363134,0.3870967741935484,0.3493087557603687,0.3585253456221198,3,0.917,0.383948,0.383797,-3.96,5.42,5.38,0
